event_id,nn_log_eta_b0
476,3.7410469087059455
477,4.518207954940887
478,5.074307382588611
479,3.1317365170436946
480,4.951758954335506
481,4.733385767354479
482,4.939727208850792
483,2.8751471890743683
484,4.952795785182551
485,5.43707083679641
486,5.679052513331462
487,2.670890267324789
488,4.8552059572269135
489,5.209862201501454
490,5.392778652152182
491,4.442982850151177
492,4.203531818397574
493,4.98097805526825
494,5.214721703597425
495,4.867772209147258
496,1.9386548513549222
497,2.887358384695132
498,5.3773082448282405
499,4.633627555395336
500,5.304847291557178
501,5.888349080002737
502,4.748760310910587
503,4.056139996771083
504,3.907565966123046
505,3.989154019177145
506,4.4190718777330815
507,4.616938663945171
508,5.494849922446919
509,4.96394981842762
510,4.986413192370479
511,4.632957071396692
512,4.688873449976972
513,5.567029100355163
514,4.281149297834401
515,5.255307569079139
516,5.642214816433487
517,5.72888856500351
518,4.108564857299431
519,5.021940119115729
520,5.636553472613851
521,4.624209521519181
522,5.83423063307353
523,5.362812215106526
524,4.303736962685817
525,4.635417270365586
526,5.466566414105514
527,4.1654197273951725
528,5.139736520510081
529,4.265553798270916
530,5.312795035073845
531,5.379072871082405
532,3.903817379389137
533,3.431462801744928
534,6.410361680195311
535,5.318925557898207
536,6.71513828799562
537,5.159307928645328
538,5.277104767732213
539,3.4594844449131594
540,5.615822653405047
541,2.0471908866354402
542,5.592609791830442
543,4.8368944005089
544,6.674951187103892
545,5.322359601995042
546,3.5415463674332552
547,4.872945798875657
548,4.629309905281296
549,5.451532680681945
550,5.901441426694061
551,0.92431544859917
552,5.039692451204298
553,5.769778260737363
554,3.2685153924389807
555,0.9133144326496792
556,6.256483558424998
557,4.865997962972206
558,4.942991991280661
559,5.373568638345181
560,1.3133916020727914
561,5.239964207326058
562,4.868132251455125
563,4.499327426925604
564,4.751914968847862
565,5.763565872123291
566,5.773728283399504
567,6.040406919899686
568,5.507705370242308
569,5.241137777936
570,5.3938498280741864
571,4.651261434275753
572,4.35227745686215
573,4.794284283021014
574,4.718389727921522
575,5.947567227664035
576,5.597209684760301
577,5.371701125290953
578,5.682168015338861
579,5.9356650177843875
580,4.286672417106893
581,4.0800133819301765
582,4.422241390288933
583,4.9267477836319795
584,1.2147445955816087
585,1.6375156295982118
586,1.4338789238530227
587,5.288941153725386
588,4.47794366313645
589,5.086386891855804
590,1.5052964376939348
591,-0.403074265627396
592,0.8422360486412601
593,0.03999577983340297
594,0.7239716073837885
595,0.10979246844056378
596,1.893861744025667
597,0.35811807754512737
598,0.42152247725817416
599,-0.20741119535221664
600,1.2060334048943977
601,0.45488735409319303
602,1.1040299171842558
603,2.2248920638761627
604,1.1071528623065086
605,0.6252710082205135
606,0.5396401793847279
607,1.224656385377568
608,2.4704887698388807
609,2.162290339292288
610,1.3800721125773976
611,3.325435796653764
612,2.335164032563178
613,3.322310311188509
614,4.077149451909131
615,3.606922256929446
616,3.1377940694548365
617,2.6337529154777752
618,3.487554381013898
619,2.026102053144074
620,2.026102053144074
621,4.684376077092587
622,3.355109015511618
623,4.428552668330565
624,2.473828977468322
625,5.153029386617394
626,3.6745666198210762
627,3.6745666198210762
628,5.455320626332166
629,4.433857379941488
630,4.607599065739387
631,3.776999472315996
632,4.800080488386111
633,2.7947976220736184
634,4.3423842428989
635,4.269613863365182
636,4.065823932934914
637,4.667957132102812
638,4.949223733483146
639,3.905165988154548
640,4.378576804138676
641,4.2594706467438215
642,5.460200139009025
643,5.460200139009025
644,4.670309989470832
645,4.659174853415328
646,2.004024113729001
647,-0.3354032135519953
